text_id,human_text,human_acc
104,"Reviewing the C64 version for Electronic Games, Ted Salamone wrote, ""it doesn't have any great moments. It doesn't even have any good ones!"" He called out the visuals as ""so substandard that they are an insult, display an incredible lack of detail and imagination,"" and also that ""poorly executed collision detection routines result in many an untimely death.”",1.0
105,"Levant intersperses his reminisces about Hollywood in its heyday with one-liners and pithy quotes by himself and others. When asked about writing a book on Victor Herbert by a publisher, for example, Levant remarked ""I wouldn't even read one!"" Dorothy Parker, when Levant asked her if she ever took sleeping pills, supposedly answered, ""In a big bowl with sugar and cream.""",1.0
106,"Einstein, now free and with the team outside the castle, tells Evy he's got the formula. Colin and Imhotep think they have the answer, as Einstein had left an answer on the blackboard. They don't know that the answer is just the opposite of the real one! Einstein has been a teacher long enough to know that he should never put the real answers where anyone can read them! Einstein gives them the coordinates and they're off!",1.0
107,"Directors Ernst Laemmle and Frank McCormick reshot a little less than half of the picture with sound during August 1929. The footage reused from the original film was scored with music arranged by Joseph Cherniavsky, and sound effects. Mary Philbin and Norman Kerry reprised their roles for the sound reshoot, and Edward Martindel, George B. Williams, Phillips Smalley, Ray Holderness, and Edward Davis were added to the cast to replace actors who were unavailable. Universal was contractually unable to loop Chaney's dialogue, so another character was introduced who acts as a messenger for the Phantom in some scenes. Because Chaney's talkie debut was eagerly anticipated by filmgoers, advertisements emphasized, ""Lon Chaney's portrayal is a silent one!""",1.0
108,I feel that the new Firewind album is yet another step up in our career – musically speaking. Once again we aimed for a highly variable effort as I really don't like those albums where you've listened to the first song and it's like you heard them all! This doesn't happen on a Firewind album and certainly not on the new one!,1.0
109,"The film had mixed responses from critics but positive response from audience. Filmibeat gave it a rating of 4.5 stars out of 5. Sify rated the film 4.5/5 and given the verdict for the film as An Engaging Thriller. It stated that ""The Priest may not be perfect but manages to keep the viewers glued on to the screen for sure. Try this one!."" International Business Times rated the film 3.5/5 and given the verdict for the film as A classic horror crime thriller.",1.0
110,"Also a sketch of a 30 square canvas representing the house and its setting under a sulphur sun under a pure cobalt sky. The theme is a hard one! But that is exactly why I want to conquer it. Because it is fantastic, these yellow houses in the sun and also the incomparable freshness of the blue. All the ground is yellow too. I will soon send you a better drawing of it than this sketch out of my head.",0.5
111,"In his biography and analysis of Tchaikovsky's music, Roland John Wiley likens the five-movement format to a divertimento and questions whether Tchaikovsky wanted to allude in this work to the 18th century. Rosa Newmarch mentions the 3rd Symphony in D is a work altogether different in style to his two earlier ones, and totally western in character. Such a move would not be unique or unprecedented in Tchaikovsky's work; David Brown points out in the 1980 edition of the New Grove that the composer occasionally wrote in a form of Mozartian pastiche throughout his career.",1.0
112,"One of the Kelly brothers (most likely Dan, as he and Hart were friends and had likely met in gaol at some point) came to his property and asked him to help them pan for gold. This prompted Hart's most famous quote, ""Here's to a short life and a merry one!"" as he rode off to Bullock Creek to help the Kelly brothers and their friend Joe Byrne pan for gold.",1.0
113,"Dave Brock: ""There was some good stuff on that album. I think we peaked then, in 1974/75."" Simon King: ""I suppose I’m two-thirds happy with this one. For me that’s not bad as I was only half happy with the last one! Warriors is a different musical thing because it’s Simon House’s first real contribution: on Mountain Grill he was too new to be able to have that much influence, and now, of course we’ve got Alan as a second drummer, which has meant a lot of changes.""",0.0
114,"This is shown in the Lilo & Stitch: The Series episode ""Kixx"", where Lilo and Stitch are watching Keoni skateboard, then Stitch looks in Keoni's rucksack and eats Keoni's shoe, Keoni replies by saying ""Hey, my shoes!"" in which Lilo says, ""He only eats the left ones!""); but since he has a personality of his own (a fact that only Lilo truly understands), he also has the choice, even will, not to do so.",1.0
115,"Sykronior has kidnapped a representative from each island to steal their knowledge and create the ultimate Sykronian soldier, Superior! Nothing can stop the Sykronian invasion now. Our heroes come to rescue the prisoners and will have to find the super warrior's weakness... If it has one!",1.0
116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",0.6666666666666666
